name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
b0001,b0002,1,0.2780841588973999,0.20026762783527374,0.23391981422901154,0.3925069570541382,0.5516594052314758,0.26018208265304565,0.19388043880462646,0.3040805459022522,0.4394240975379944,0.43196985125541687,0.3285974979400635,0
b0002,b0003,1,0.9324766397476196,0.9586966633796692,0.7103250026702881,0.9051703810691833,0.8661484718322754,0.9408746361732483,0.8355895280838013,0.9482858180999756,0.9464815258979797,0.9185943007469177,0.8962642967700958,1
b0003,b0004,1,0.9961698055267334,0.9821360111236572,0.9932007789611816,0.9736762046813965,0.9768007397651672,0.9838822484016418,0.9978877902030945,0.978701651096344,0.9946644306182861,0.9896860718727112,0.9866805732250213,1
b0004,b0005,0,0.447611927986145,0.14940591156482697,0.308151513338089,0.3299100399017334,0.36308857798576355,0.42476239800453186,0.15327762067317963,0.2053525596857071,0.4457516670227051,0.4497471749782562,0.3277059391140938,0
b0005,b0008,0,8.926902228267863e-05,0.00027313927421346307,6.131651753094047e-05,0.0007279457058757544,0.002512445906177163,0.0035536400973796844,8.059744686761405e-06,0.00021409790497273207,0.0006452183588407934,0.0011222485918551683,0.000920738112381514,0
b0008,b0009,0,0.8821265697479248,0.88104248046875,0.9457210898399353,0.7296364307403564,0.7330628037452698,0.704468846321106,0.7405579090118408,0.8016858696937561,0.8475416898727417,0.8392435908317566,0.8105087280273438,1
b0009,b0014,0,0.00649035070091486,0.0038650117348879576,0.011214709840714931,0.00752964336425066,0.013596436008810997,0.03955068439245224,0.0004930724389851093,0.006444571074098349,0.00980378407984972,0.0077101015485823154,0.010669836518354714,0
b0014,b0015,1,0.994369387626648,0.9781583547592163,0.9871751666069031,0.9665660262107849,0.8921347260475159,0.9643961787223816,0.9844463467597961,0.9486615061759949,0.973006010055542,0.9661032557487488,0.9655016958713531,1
b0019,b0020,1,0.9920923709869385,0.9709389805793762,0.9793201684951782,0.9786221981048584,0.9297479391098022,0.9721481800079346,0.9913169145584106,0.9811171293258667,0.9773452877998352,0.9690367579460144,0.9741685926914215,1
b0020,b0024,0,0.00016130447329487652,0.0006339873070828617,0.00029162014834582806,0.001012323540635407,0.0024763180408626795,0.0036625599022954702,1.38336508825887e-05,0.000489247206132859,0.0010635585058480501,0.0018362225964665413,0.0011640975371847162,0
b0024,b0025,0,0.8574672341346741,0.9011093974113464,0.6308559775352478,0.9042555093765259,0.9245413541793823,0.8837825655937195,0.7671824097633362,0.8364763259887695,0.9020677804946899,0.9706847071647644,0.8578423261642456,1
b0025,b0026,1,0.9949843287467957,0.9951063990592957,0.9928596615791321,0.9850128293037415,0.9670563340187073,0.9915794730186462,0.9989157915115356,0.9821450114250183,0.9956122636795044,0.9896636605262756,0.9892935752868652,1
b0026,b0027,1,0.9941642880439758,0.9889943599700928,0.994813084602356,0.961961567401886,0.9866729378700256,0.9881623387336731,0.9918045997619629,0.9750983715057373,0.9974883198738098,0.9955573081970215,0.9874717175960541,1
b0027,b0028,1,0.4748532176017761,0.5145363807678223,0.06061651557683945,0.5193172097206116,0.3965403735637665,0.42366400361061096,0.17284536361694336,0.5861002802848816,0.642581045627594,0.4420533776283264,0.42331077679991724,0
b0028,b0029,1,0.9971519112586975,0.9957634210586548,0.9961084127426147,0.991983950138092,0.9831117391586304,0.9930478930473328,0.9988651871681213,0.9904698729515076,0.9980542659759521,0.993266224861145,0.9937822878360748,1
b0029,b0030,1,0.2293534129858017,0.24901273846626282,0.05704328045248985,0.5479852557182312,0.7403724789619446,0.42573803663253784,0.427185982465744,0.2998047173023224,0.47819066047668457,0.6161641478538513,0.40708507113158704,0
b0030,b0031,0,0.6467248201370239,0.5044118165969849,0.6261863112449646,0.6969651579856873,0.514714777469635,0.49502307176589966,0.38104838132858276,0.5892875790596008,0.7347307205200195,0.6155857443809509,0.580467838048935,1
b0031,b0032,0,0.608731746673584,0.22399713099002838,0.1328432261943817,0.21766099333763123,0.22272846102714539,0.28744086623191833,0.4684016704559326,0.3682933449745178,0.3055710196495056,0.13966427743434906,0.2975332736968994,0
b0032,b0033,1,0.9928299784660339,0.986993134021759,0.9748229384422302,0.9809552431106567,0.9502511024475098,0.9861516952514648,0.9961370229721069,0.9710925221443176,0.9869557023048401,0.9820054173469543,0.9808194756507873,1
b0033,b0034,0,0.02478911355137825,0.09891416877508163,0.0059701232239604,0.16889694333076477,0.22645080089569092,0.10630849748849869,0.06726650893688202,0.09308068454265594,0.15437579154968262,0.20440110564231873,0.1150453737936914,0
b0034,b0041,0,5.824805612064665e-06,2.672400660230778e-05,5.963995499769226e-05,7.918537448858842e-05,0.0005956994136795402,0.0005444643902592361,3.8189850215530896e-07,3.1012292311061174e-05,0.00021179125178605318,0.00015643636288587004,0.0001711159751124569,0
b0041,b0042,1,0.9980047345161438,0.9832355976104736,0.9788165092468262,0.9734506011009216,0.94479900598526,0.9822229743003845,0.9919723868370056,0.9719737768173218,0.9817240834236145,0.9701552391052246,0.9776354908943177,1
b0042,b0043,1,0.9924702048301697,0.954906165599823,0.8918817639350891,0.9596405029296875,0.8604874014854431,0.9520621299743652,0.9807140827178955,0.898608922958374,0.9467652440071106,0.9347527623176575,0.9372289180755615,1
b0043,b0044,1,0.9965588450431824,0.9930521845817566,0.9957314133644104,0.9639208316802979,0.9887939691543579,0.9902492761611938,0.9940221309661865,0.9790866374969482,0.9987203478813171,0.9963687658309937,0.9896504402160644,1
b0044,b0045,0,0.8705774545669556,0.7968567609786987,0.9072745442390442,0.9210756421089172,0.8358341455459595,0.8258550763130188,0.7695066928863525,0.6935681104660034,0.8543127775192261,0.8440850973129272,0.8318946301937103,1
b0045,b0046,0,0.6987264752388,0.7069125771522522,0.0809435322880745,0.6815629601478577,0.6599688529968262,0.7393906116485596,0.45617222785949707,0.5228750109672546,0.6566845774650574,0.7902496457099915,0.5993486471474171,1
b0046,b0047,1,0.9950408935546875,0.9940561056137085,0.990961492061615,0.9802435040473938,0.9756194353103638,0.9789152145385742,0.9984790086746216,0.9778801798820496,0.9958153963088989,0.9901037216186523,0.9877114951610565,1
b0047,b0048,0,0.22944895923137665,0.12496349960565567,0.0232611782848835,0.1843632161617279,0.42289137840270996,0.2437349259853363,0.10211364179849625,0.14724168181419373,0.35533639788627625,0.40296444296836853,0.22363193221390248,0
b0048,b0055,0,1.238503409695113e-05,0.00011348461703164503,1.9027049347641878e-05,0.0001508910791017115,0.00033976760460063815,0.0004638527752831578,7.511086550948676e-06,6.264624244067818e-05,0.0005015943315811455,3.971411206293851e-05,0.00017108739320974563,0
b0055,b0064,0,1.8327853467781097e-05,7.948844722704962e-05,3.48176922670973e-06,0.0001858180039562285,0.0004306441405788064,0.00034962271456606686,0.00014257861766964197,0.00014210220251698047,0.00045587113709189,6.889946234878153e-05,0.0001876834348649936,0
b0064,b0065,0,0.9853416085243225,0.9312884211540222,0.6808926463127136,0.9680657982826233,0.9109103679656982,0.9131414890289307,0.8581939935684204,0.8904507756233215,0.9633851051330566,0.9504250884056091,0.9052095293998719,1
b0076,b0077,0,0.4948108196258545,0.41520920395851135,0.07577298581600189,0.35678353905677795,0.31818169355392456,0.47420936822891235,0.28203481435775757,0.4016658067703247,0.6331111788749695,0.37748900055885315,0.38292684108018876,0
b0077,b0078,1,0.9937257170677185,0.9958307147026062,0.9896283745765686,0.9897865056991577,0.9798405170440674,0.9888715744018555,0.9940587282180786,0.9818430542945862,0.9965031743049622,0.9921228885650635,0.9902211248874664,1
b0078,b0080,0,0.06266462802886963,0.21361762285232544,0.01383909210562706,0.3122970759868622,0.25250887870788574,0.5482134222984314,0.10822116583585739,0.2253306657075882,0.23297083377838135,0.34126660227775574,0.2310929987579584,0
b0080,b0081,0,0.18341222405433655,0.04030732437968254,0.24620144069194794,0.07856248319149017,0.09499378502368927,0.14247871935367584,0.040901802480220795,0.15981751680374146,0.09258809685707092,0.057179372757673264,0.11364427655935287,0
b0081,b0082,1,0.9926058650016785,0.9835078716278076,0.9894423484802246,0.981443464756012,0.960296094417572,0.9462715983390808,0.996983528137207,0.9869723916053772,0.9879154562950134,0.9722771644592285,0.9797715783119202,1
b0082,b0083,1,0.9937273859977722,0.9942354559898376,0.9931782484054565,0.9723612070083618,0.9842329621315002,0.987742006778717,0.9948185682296753,0.9787213206291199,0.9977617859840393,0.9938037991523743,0.9890582740306855,1
b0083,b0084,1,0.9953174591064453,0.9916382431983948,0.9838929176330566,0.9833505153656006,0.9544357657432556,0.9740092158317566,0.9962210059165955,0.9809755086898804,0.9890639185905457,0.9701825976371765,0.9819087147712707,1
b0084,b0085,1,0.988810122013092,0.9742699861526489,0.955426812171936,0.946064293384552,0.9537073373794556,0.9763656258583069,0.993471086025238,0.9434551000595093,0.9787616729736328,0.9814260601997375,0.9691758096218109,1
b0085,b0086,1,0.993375301361084,0.9930094480514526,0.9910815358161926,0.9811098575592041,0.978500247001648,0.9845474362373352,0.9970831871032715,0.9790096282958984,0.9961573481559753,0.990513801574707,0.9884387791156769,1
b0086,b0087,1,0.9927988052368164,0.9891113042831421,0.984858512878418,0.9754513502120972,0.9769963622093201,0.9824023246765137,0.9961774349212646,0.9724754691123962,0.9939700961112976,0.9893109798431396,0.9853552639484405,1
b0087,b0088,1,0.9936188459396362,0.9899711012840271,0.9533131122589111,0.9809476733207703,0.9570296406745911,0.9807485342025757,0.9929326772689819,0.9735884070396423,0.9898392558097839,0.9810517430305481,0.9793040990829468,1
b0088,b0089,1,0.9945255517959595,0.9911594390869141,0.9963003396987915,0.9836159348487854,0.9862282276153564,0.9839652180671692,0.9968580007553101,0.9802551865577698,0.9972811937332153,0.9931033253669739,0.9903292417526245,1
b0089,b0090,1,0.9932076334953308,0.9804413914680481,0.980954647064209,0.9601762294769287,0.9632205367088318,0.9852102398872375,0.9959923028945923,0.9629819393157959,0.9887126684188843,0.9868879318237305,0.9797785520553589,1
b0090,b0091,1,0.9759142994880676,0.9769279956817627,0.9436172246932983,0.971168041229248,0.9404963850975037,0.9665294885635376,0.9900238513946533,0.9597712159156799,0.9817922711372375,0.9783902168273926,0.9684630990028381,1
b0091,b0092,1,0.9958735704421997,0.9955686330795288,0.9960407614707947,0.978725790977478,0.9831329584121704,0.9884728193283081,0.9972442984580994,0.9849674105644226,0.9978042244911194,0.9936061501502991,0.9911436617374421,1
b0092,b0093,1,0.9986798167228699,0.9960905909538269,0.9947889447212219,0.9939101934432983,0.9859928488731384,0.9939080476760864,0.9982170462608337,0.9921543598175049,0.998001754283905,0.9924359917640686,0.9944179594516754,1
